codigo,disciplina,professor,di,ano,bimestre,semana,numeroAula,titulo,sinopse,linkYoutubeOriginal,slidesDisponivel,status,idTvCultura,duracaoMinutos,linkLibras,linkAudiodescricao,ccLegenda,linkDownload
EDU560,Letramento e Libras para professores ,Fernanda Marcucci,,2025,2,0,0,Apresentação,,,,,,,,,,
EDU560,Letramento e Libras para professores ,Fernanda Marcucci,,2025,2,0,0,História da educação de pessoas surdas: Um panorama global e local,,,,,,,,,,
EDU560,Letramento e Libras para professores ,Fernanda Marcucci,,2025,2,0,0,Principais legislações que ampararam a educação de pessoas surdas ,,,,,,,,,,
EDU560,Letramento e Libras para professores ,Fernanda Marcucci,,2025,2,0,0,Aplicação da legislação em contextos educacionais: Casos práticos,,,,,,,,,,
EDU560,Letramento e Libras para professores ,Fernanda Marcucci,,2025,2,0,0,Práticas pedagógicas bilíngue Integração de libras - Lingua portuguesa,,,,,,,,,,
EDU560,Letramento e Libras para professores ,Fernanda Marcucci,,2025,2,0,0,Metodologias inclusivas na educação de pessoas surdas ,,,,,,,,,,
EDU560,Letramento e Libras para professores ,Fernanda Marcucci,,2025,2,0,0,Ferramentas de letramento visual para alunos surdos ,,,,,,,,,,
EDU560,Letramento e Libras para professores ,Fernanda Marcucci,,2025,2,0,0,Desenvolvimendo materiais didáticos bilíngues: Libras e Lingua Portuguesa,,,,,,,,,,
EDU560,Letramento e Libras para professores ,Fernanda Marcucci,,2025,2,0,0,Revisão e Consolidação dos conteúdos - Educação de pessoas surdas e Libras ,,,,,,,,,,
ADM440,Gestão da Cadeia de Suprimentos,Rogerio Monteiro,,2025,3,0,0,Apresentação,,https://youtu.be/Vjn-wg54Ktk,ok,finalizado,2390P018257,,https://youtu.be/Uesmo_w2gA0,https://youtu.be/4DmK-lGnaLE,ok/ok,Vjn-wg54Ktk
ADM440,Gestão da Cadeia de Suprimentos,Rogerio Monteiro,,2025,3,0,0,Fundamentos da Cadeia de Suprimentos,"Apresenta os fundamentos da cadeia de suprimentos, abordando fluxos, agregação de valor, ciclos e subprocessos. Também são estudados processos tipo empurrar e puxar. Ao final, macroprocessos e fluxos a montante e a jusante da cadeia de suprimentos são analisados.",https://youtu.be/jxVwSlywFIk,ok,finalizado,2390P019104,,https://youtu.be/wLA9cpSNwRU,https://youtu.be/to_y7cv3pPk,ok/ok, jxVwSlywFIk
ADM440,Gestão da Cadeia de Suprimentos,Rogerio Monteiro,,2025,3,0,0,Casos Reais de empresas líderes de Cadeias de Suprimentos.,"Tem como objetivo apresentar empresas líderes de suas cadeias de suprimentos. São apresentados casos de três empresa: BRF, Embraer e Volkswagen Caminhões e Ônibus.",https://youtu.be/mzUD6L0U19U,ok,finalizado,2390P018259,,https://youtu.be/szbGq0GLxvI,https://youtu.be/z5kcZBQDaOY,ok/ok,mzUD6L0U19U
ADM440,Gestão da Cadeia de Suprimentos,Rogerio Monteiro,,2025,3,0,0,Desempenho da cadeia de suprimentos.,"Esta videoaula apresenta as diferenças entre estratégia competitiva da empresa e a estratégia da cadeia de suprimentos. Aborda a importância da compreensão das incertezas do mercado e das incertezas da cadeia de suprimentos, bem como a diferenciação entre cadeia de suprimentos eficientes e cadeias de suprimentos responsivas. Ao final, apresenta um diagrama exemplificando o alinhamento com base nas incertezas dos clientes e nas incertezas da cadeia de suprimentos.",https://youtu.be/HUn0DDCRDYI,ok,finalizado,2390P018260,,https://youtu.be/DSuRv24QKJU,https://youtu.be/qHvy8uPKr7Y,ok/ok,HUn0DDCRDYI
ADM440,Gestão da Cadeia de Suprimentos,Rogerio Monteiro,,2025,3,0,0,Procedimentos para o gerenciamento da cadeia de suprimentos.,Esta videoaula tem como objetivo apresentar os procedimentos relacionados ao gerenciamento da cadeia de suprimentos. Aborda o modelo de referência Scor e explica o fenômeno “efeito chicote”.,https://youtu.be/PEYq554F-io,ok,finalizado,2390P018261,,https://youtu.be/2D-p-r8S0z0,https://youtu.be/QGgTM52IdjE,ok/ok,PEYq554F-io
ADM440,Gestão da Cadeia de Suprimentos,Rogerio Monteiro,,2025,3,0,0,Fatores-chaves e métricas da cadeia de suprimentos.,"Esta videoaula explica a importância da medição de desempenho de atividades e apresenta os indicadores-chave de desempenho (KPIs – key performance indicators). São demonstrados exemplos de KPIs nas áreas de estoques, transportes, fornecedores, entre outros.",https://youtu.be/nrVZqjfSBDU,ok,finalizado,2390P018262,,https://youtu.be/bLXvhdg2IU8,https://youtu.be/xOJ3rXRHGvk,ok/ok,nrVZqjfSBDU
ADM440,Gestão da Cadeia de Suprimentos,Rogerio Monteiro,,2025,3,0,0,Medição de desempenho no gerenciamento da cadeia de suprimentos.,"Esta videoaula apresenta a ferramenta balanced scorecard, que auxilia a empresa na tomada de decisões. Em seguida, traz a definição e a explicação de procedimentos capazes de melhorar o desempenho da cadeia de suprimentos.",https://youtu.be/EHEG5wyOW6k,,finalizado,2390P018263,,https://youtu.be/Ofxl-rKVUgo,https://youtu.be/fzuvcgoZDFU,ok/ok,EHEG5wyOW6k
ADM440,Gestão da Cadeia de Suprimentos,Rogerio Monteiro,,2025,3,0,0,"Cadeia de Suprimentos, Cadeia Produtiva e Cadeia de Valor.","Nesta videoaula, é explicado como a cadeia de suprimento interage com diversas cadeias produtivas para garantir a geração de valor para os clientes.",https://youtu.be/vhBmK8P3_Ck,ok,finalizado,2390P019438,,https://youtu.be/vcZJ9PfqkSA,https://youtu.be/1jk4QNDTPWE,ok/ok,vhBmK8P3_Ck
ADM440,Gestão da Cadeia de Suprimentos,Rogerio Monteiro,,2025,3,0,0,"Gestão da Cadeia de Suprimentos, Empresas Virtuais e Marketing de Relacionamento.","Nesta videoaula, são apresentados os pontos teóricos sobre empresas virtuais e comparadas as características dessas empresas com a cadeia de suprimentos. Em seguida, são apresentadas as similaridades entre o marketing de relacionamento e as cadeias de suprimentos.",https://youtu.be/Y_0oZF_-UBU,ok,finalizado,2390P018265,,https://youtu.be/O0ApeMtCO8U,https://youtu.be/TyLL-czKXSs,ok/ok,Y_0oZF_-UBU
ADM440,Gestão da Cadeia de Suprimentos,Rogerio Monteiro,,2025,3,0,0,"Modelos, Parceiras e Integração da Cadeia de Suprimentos","Esta videoaula apresenta modelos, parcerias e práticas para integração e colaboração entre os participantes da cadeia de suprimentos. Também utiliza figuras, tabelas e análise de fluxograma para explicar as características das parceiras ao longo das cadeias de suprimentos.",https://youtu.be/gidlT-9X4Co,ok,finalizado,2390P018266,,https://youtu.be/f4JXoBwsSeI,https://youtu.be/r0yVcZxsyho,ok/ok,gidlT-9X4Co
ADM440,Gestão da Cadeia de Suprimentos,Rogerio Monteiro,,2025,3,0,0,Casos de parceria e integração da Cadeia de Suprimentos,"Esta videoaula apresenta casos de parcerias entre empresas, tanto nacionais quanto internacionais. São abordadas empresas como Natura, Renault, Amil e Oracle.",https://youtu.be/SRa8zM86Tjo,ok,finalizado,2390P018267,,https://youtu.be/8GE7qzi2GcE,https://youtu.be/n82TTi2-pqM,ok/ok,SRa8zM86Tjo
ADM440,Gestão da Cadeia de Suprimentos,Rogerio Monteiro,,2025,3,0,0,Gerenciamento de Risco na Cadeia de Suprimentos,"Esta videoaula apresenta a definição de riscos e de gestão de riscos. Aborda fatores de vulnerabilidade das cadeias de suprimentos. Apresenta ainda o método de falha e análise de efeitos (FMEA), que é uma ferramenta para dimensionar e avaliar os riscos.",https://youtu.be/m_bk21oncts,ok,finalizado,2390P018268,,https://youtu.be/NJtSWz-mSnU,https://youtu.be/7yFPFJ0_RxE,ok/ok,m_bk21oncts
ADM440,Gestão da Cadeia de Suprimentos,Rogerio Monteiro,,2025,3,0,0,Fatores de Riscos nas Cadeias de Suprimentos Globais,"Esta videoaula apresenta os fatores que alavancam a busca por fornecedores globais, os riscos inerentes de cadeias de suprimentos globais e a classificação dos riscos, que variam de controláveis a incontroláveis.",https://youtu.be/jqrGtXBYzgI,ok,finalizado,2390P018269,,https://youtu.be/-rH001avNiw,https://youtu.be/zHyxtDEAREU,ok/ok,jqrGtXBYzgI
ADM440,Gestão da Cadeia de Suprimentos,Rogerio Monteiro,,2025,3,0,0,Cadeia de Suprimentos Sustentável.,"Esta videoaula apresenta a definição de sustentabilidade, explicando seus três pilares. Apresenta ainda a relação entre os gases de efeito estufa e as cadeias de suprimentos.",https://youtu.be/RK51frGUwmk,ok,finalizado,2390P018270,,https://youtu.be/OqgQ1Q6PMuo,https://youtu.be/VY1YW6CXm_4,ok/ok,RK51frGUwmk
ADM440,Gestão da Cadeia de Suprimentos,Rogerio Monteiro,,2025,3,0,0,Teoria e Casos Reais de Cadeias de Suprimentos Sustentáveis,"Esta videoaula apresenta teorias sobre economia circular e ESG (environmental, social and governance) que, em português, significa “ambiental, social e governança”. A videoaula mescla as referidas teorias com estudos de casos de empresas que investem em ações voltadas para economia circular e ESG.",https://youtu.be/B45DlyZrTjg,ok,finalizado,2390P018271,,https://youtu.be/OOdh8eWcJ2k,https://youtu.be/Wg0oEck1wuU,ok/ok,B45DlyZrTjg
ADM440,Gestão da Cadeia de Suprimentos,Rogerio Monteiro,,2025,3,0,0,Revisão do Conteúdo e Encerramento da Disciplina.,Esta videoaula apresenta a revisão do conteúdo da disciplina Gestão da Cadeia de Suprimentos.,https://youtu.be/b4XqoHX4IpY,ok,finalizado,2390P018272,,https://youtu.be/rHJof036Hkk,https://youtu.be/95UV-jjyN40,ok/ok,b4XqoHX4IpY
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,Apresentação,,https://youtu.be/RU3suHkL5VA,ok,finalizado,2390P018198,,https://youtu.be/2SEtBX2FUuc,https://youtu.be/5DvcOaieeso,ok/ok,RU3suHkL5VA
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,Entendendo a importância da produção,"Neste vídeo, vamos falar das entradas, saídas e as transformações necessárias para gerar produtos acabados.",https://youtu.be/B2pD42yJFqc,ok,finalizado,2390P018199,,https://youtu.be/lsHv5AMaLGo,https://youtu.be/_uSur6VxqcY,ok/ok,B2pD42yJFqc
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,A evolução dos sistemas de produção - Do Artesão à IA,"Nessa videoaula, vamos conhecer a evolução dos sistemas de produção por meio das revoluções industriais.",https://youtu.be/3lILHPqPr-Q,ok,finalizado,2390P019439,,https://youtu.be/Gg_M6vnAdsA,https://youtu.be/zuW0MMU0EL0,ok/ok,3lILHPqPr-Q
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,"Muitas coisas, pouco volume","Se os sistemas de produção são fundamentais para a empresa ser mais produtiva, utilizar-se da tecnologia de grupo pode ser uma grande vantagem. Nesse vídeo, vamos saber um pouco sobre essa possibilidade.",https://youtu.be/N0pPfL_RjT8,ok,finalizado,2390P019440,,https://youtu.be/dD0tXuNBEgc,https://youtu.be/lT7jkdc5whs,ok/ok,N0pPfL_RjT8
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,Entendendo a previsão de demanda,"Nessa videoaula, vamos saber os motivos da previsão de demanda ser a principal atividade em uma empresa.",https://youtu.be/7JzKdFQ5Odk,ok,finalizado,2390P018202,,https://youtu.be/Gz8YWsA3jv8,https://youtu.be/zd7W327nyiY,ok/ok,7JzKdFQ5Odk
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,Entrevista: O impacto da previsão de demanda no fornecedor,"Por meio de uma entrevista bem interessante, saiba um pouco mais como os embarcadores (donos da mercadoria) afetam a previsibilidade dos fornecedores.",https://youtu.be/H0K4Hbj4a0Y,,finalizado,2390P019441,,https://youtu.be/F6h5xOfLoEI,https://youtu.be/vBH3cJVXvC8,ok/ok,H0K4Hbj4a0Y
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,Comportamento e avaliação periódica da previsão de demanda,"A ideia nessa videoaula é buscar entender os comportamentos de mercado e fazer uma avaliação, mudando ou não o método de previsão adotado.",https://youtu.be/xuLX19wjHsk,ok,finalizado,2390P018204,,https://youtu.be/XQ0P76PEE-A,https://youtu.be/gEXQ7SNflEE,ok/ok,xuLX19wjHsk
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,Aplicando o método de previsão que faz sentido ao negócio,"Nessa videoaula, vamos conhecer mais métodos de previsão e entender a aplicação.",https://youtu.be/yIO6nsnqLZ4,ok,finalizado,2390P018205,,https://youtu.be/HLlZsY2Hx88,https://youtu.be/811wuYubESc,ok/ok,yIO6nsnqLZ4
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,Estoque alto ou baixo?,"Nessa videoaula, vamos entender as motivações para ter estoque alto ou baixo e, assim, melhorar a gestão.",https://youtu.be/-uAOmiIZzTM,ok,finalizado,2390P018206,,https://youtu.be/ZlbRuK7tbio,https://youtu.be/ts5C3fw43KM,ok/ok, -uAOmiIZzTM
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,Tipos de estoque e as suas características,"Conhecer os tipos de estoque existentes na fábrica torna-se fundamental para quem quer gerenciar adequadamente o estoque. Então, nessa videoaula vamos além da matéria-prima e produto acabado.",https://youtu.be/m_ZMtGCqFKY,ok,finalizado,2390P018207,,https://youtu.be/bhi5RxVgeBY,https://youtu.be/vxvVzh4XJ5g,ok/ok,m_ZMtGCqFKY
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,Efeito chicote e o impacto na produção,"As turbulências de mercado são mais recorrentes do que imaginamos. Então, entendê-las e buscar reduzir o impacto na gestão de estoque é fundamental. Nessa videoaula, vamos conhecer o efeito chicote.",https://youtu.be/w3VKrTaplkc,ok,finalizado,2390P018208,21:00:00,https://youtu.be/QepAh5YsjSU,https://youtu.be/QC2w7-aLFms,ok/ok,w3VKrTaplkc
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,Análise e métodos para gestão de estoque,"Nesta videoaula, como não poderia faltar, precisamos falar sobre análise e métodos para gestão de estoque.",https://youtu.be/wUN3dX597ec,ok,finalizado,2390P019442,,https://youtu.be/cHRikLL19eA,https://youtu.be/hd8PqcUyyI8,ok/ok,wUN3dX597ec
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,A estruturação da fábrica e do negócio ,"Nessa videoaula, vamos analisar as necessidades que precisamos prever para o planejamento agregado e adequado da produção.",https://youtu.be/04cIGfMyVws,ok,finalizado,2390P018210,,https://youtu.be/hIIg6f9XP1s,https://youtu.be/vM9iWlewTfk,ok/ok,04cIGfMyVws
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,Planejamento de vendas e operações – S&Op,"Integração é a palavra de ordem nesse momento. Nessa videoaula, vamos conhecer o S&Op e a sua importância.",https://youtu.be/c6oHNFfO-Gc,ok,finalizado,2390P018211,,https://youtu.be/-sKkmBSw8XI,https://youtu.be/sS8rLQdC0qI,ok/ok,c6oHNFfO-Gc
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,Projeto de processos e KPIs,"O fluxo de trabalho precisa ser planejado e é isso que veremos nessa videoaula. Além disso, é preciso medir o desempenho por meio dos KPIs.",https://youtu.be/w3g_k7DTNLE,ok,finalizado,2390P018212,,https://youtu.be/HE8fVrtvL8U,https://youtu.be/x-rcVSR5vq0,ok/ok,w3g_k7DTNLE
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,Desenvolvimento de produto ,"Nessa videoaula, é o momento de entender que, para produzir, precisamos desenvolver o produto, seja como inovação ou como os requisitos da produção.",https://youtu.be/cUZYrzsueLo,ok,finalizado,2390P019443,,https://youtu.be/kuurB0DlwE4,https://youtu.be/yZGLZpFFjXc,ok/ok,cUZYrzsueLo
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,As necessidades de materiais e a necessidade dos SI,É o momento de entender como a necessidade de materiais contribui para a necessidade de um sistema de informação.,https://youtu.be/ZtccDPiA7SA,ok,finalizado,2390P018214,,https://youtu.be/Ko4IP4Bbqa4,https://youtu.be/EJXHgmrP0yI,ok/ok,ZtccDPiA7SA
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,MRP,"Nessa videoaula, vamos fazer aplicação prática do MRP, entendendo ainda mais como ele funciona.",https://youtu.be/VJCn8OaYXCY,ok,finalizado,2390P018215,,https://youtu.be/qJM8GOqrDbM,https://youtu.be/Dfcpo0NZIDQ,ok/ok,VJCn8OaYXCY
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,Ciclo operacional e prazos médios,"Nessa videoaula, vamos entender os ciclos existentes nas empresas e como influenciam o sequenciamento da produção e os resultados.",https://youtu.be/ySE0LslkJPI,ok,finalizado,2390P018216,,https://youtu.be/SxYXs3hzXDE,https://youtu.be/8iC0wrCqlTc,ok/ok,ySE0LslkJPI
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,Fluxo de trabalho e sequenciamento,"Nessa videoaula, a ideia é estabelecermos fluxos de trabalho para melhorar a produtividade, reduzir custo ou simplesmente atender a estratégia da empresa.",https://youtu.be/lkX1QSvzDf0,ok,finalizado,2390P018217,,https://youtu.be/9tRY4TVdi20,https://youtu.be/ZfShgyfP7E0,ok/ok,lkX1QSvzDf0
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,A teoria das restrições (TOC),"Nessa videoaula, vamos conhecer a técnica da teoria das restrições e como ela é importante para o fluxo da produção.",https://youtu.be/gVp1f1eYhV0,ok,finalizado,2390P018218,,https://youtu.be/BLjSXifdfGQ,https://youtu.be/rmm91n78lbc,ok/ok,gVp1f1eYhV0
EPR400,Planejamento e Controle da Produção I,João Carlos Barreto,,2025,3,0,0,Tomada de decisão com OPT,"OPT: Mais que um sistema, uma metodologia de trabalho na busca da solução ótima e da ótima solução.",https://youtu.be/zqmX8Hofbt0,ok,finalizado,2390P018219,,https://youtu.be/HuGyWpWXMts,https://youtu.be/93XGX8REQ5g,ok/ok,zqmX8Hofbt0
MEC400,Mecânica dos Sólidos e dos Fluídos,Janaina da Costa Pereira Torres de Oliveira,,2025,3,0,0,Apresentação,,https://youtu.be/CC5uPV8J9yY,ok,finalizado,2390P019048,,https://youtu.be/ayR2rxI1CPg,https://youtu.be/EsPnh40medw,ok/ok,CC5uPV8J9yY
MEC400,Mecânica dos Sólidos e dos Fluídos,Janaina da Costa Pereira Torres de Oliveira,,2025,3,0,0,Introdução à Mecânica dos Sólidos,"Na videoaula Introdução à Mecânica dos Sólidos a professora Janaína da Costa apresenta os conceitos fundamentais da área, abordando forças, momentos e equilíbrio em materiais sob carga. Explica tensão, deformação e tipos de carregamento, além das propriedades dos materiais, como módulo de elasticidade e resistência à tração. Também discute aplicações práticas na engenharia e o uso do Diagrama de Corpo Livre (DCL) para análise estrutural, fornecendo uma base essencial para o estudo da resistência dos materiais.",https://youtu.be/6dmiixrSQb4,ok,finalizado,2390P019049,,https://youtu.be/8jglz4wT9ak,https://youtu.be/4O3ZBFJAns0,ok/ok,6dmiixrSQb4
MEC400,Mecânica dos Sólidos e dos Fluídos,Janaina da Costa Pereira Torres de Oliveira,,2025,3,0,0,O conceito de tensão.,"Nesta videoaula a professora Janaina da Costa aborda os fundamentos das tensões em sólidos, diferenciando cargas externas e internas em corpos deformáveis. Explica forças normais, cisalhamento, momentos fletores e torques, além de destacar a importância da tensão normal e de cisalhamento no dimensionamento estrutural. Também apresenta exemplos práticos, como cisalhamento simples e duplo, e o conceito de tensão admissível, essencial para a segurança de projetos de engenharia.",https://youtu.be/ynBCvRe-gmA,ok,finalizado,2390P019050,,https://youtu.be/h1G1d9lyMLc,https://youtu.be/ahH1t4hLP2U,ok/ok,ynBCvRe-gmA
MEC400,Mecânica dos Sólidos e dos Fluídos,Janaina da Costa Pereira Torres de Oliveira,,2025,3,0,0,Tensão e deformação - carregamento axial.,"Na videoaula Tensão e Deformação - Carregamento Axial a professora Janaina da Costa explica a relação entre tensão e deformação em materiais submetidos a forças axiais. Aborda o Princípio de Saint-Venant, a deformação elástica, a convenção de sinais para tração e compressão, e o cálculo de deslocamentos em barras com diferentes seções e cargas. Também discute tensões térmicas causadas por variações de temperatura e concentrações de tensão em descontinuidades estruturais, essenciais para o dimensionamento seguro de elementos na engenharia.",https://youtu.be/YdYK8y84HYE,roteirizada,finalizado,2390P019809,,https://youtu.be/TD5CuVkxy3I,https://youtu.be/enFUWwPPNyE,ok/ok,
MEC400,Mecânica dos Sólidos e dos Fluídos,Janaina da Costa Pereira Torres de Oliveira,,2025,3,0,0,Distribuição de Tensão de Cisalhamento em Eixos.,"Nesta videoaula a professora Janaina da Costa apresenta os conceitos de torção em elementos estruturais, destacando o torque como um momento que torce o eixo ao longo de seu eixo longitudinal, essencial no projeto de eixos de transmissão. Explica a deformação por torção em eixos circulares, mostrando que a tensão de cisalhamento é máxima na superfície externa e proporcional à distância do centro. A fórmula da torção, baseada na Lei de Hooke, relaciona o torque aplicado com a distribuição das tensões. O dimensionamento do eixo considera o momento polar de inércia, variando conforme a seção (maciça ou tubular). Por fim, aborda as falhas por cisalhamento, enfatizando a necessidade de projetar eixos com resistência adequada.",https://youtu.be/wbiKSpAD4vc,ok,finalizado,2390P019319,,https://youtu.be/Gyr2ln6Y3ds,https://youtu.be/5fOLpbc-JTg,ok/ok,wbiKSpAD4vc
MEC400,Mecânica dos Sólidos e dos Fluídos,Janaina da Costa Pereira Torres de Oliveira,,2025,3,0,0,Ângulo de Torção e Deformação Angular.,"Na videoaula ""Ângulo de Torção e Deformação Angular"" a professora Janaina da Costa aborda o cálculo do ângulo de giro em eixos circulares submetidos a torque, considerando a geometria, o material e a potência transmitida. Explica como o torque depende da potência gerada pela máquina e da velocidade angular do eixo. O dimensionamento do eixo é feito com base na equação da torção, determinando a tensão de cisalhamento e as dimensões necessárias para suportar o carregamento. A convenção de sinais utiliza a regra da mão direita, sendo o torque positivo quando o polegar aponta para longe do eixo e negativo quando aponta para ele. A aula também aborda ensaios de torção e a análise de reações em eixos estaticamente indeterminados​.",https://youtu.be/SOGpwceh7Y8,ok,finalizado,2390P019053,,https://youtu.be/rgoqt04ChEE,https://youtu.be/yzC1PBfu4tg,ok/ok,SOGpwceh7Y8
MEC400,Mecânica dos Sólidos e dos Fluídos,Janaina da Costa Pereira Torres de Oliveira,,2025,3,0,0,Dimensionamento de Eixos Sob Torção.,"Nesta videoaula a professora Janaina da Costa aborda os princípios para projetar eixos submetidos a torque, considerando seções circulares e não circulares. São discutidas as concentrações de tensão em regiões de mudança abrupta de diâmetro, destacando a importância de transições suaves para reduzir picos de tensão. A aula explica a resposta elástica perfeitamente plástica dos materiais, mostrando como a torção afeta eixos além do regime elástico, levando ao escoamento. O conceito de torque-limite elástico é apresentado, calculado com base no momento de inércia da seção transversal e na tensão de escoamento do material​.",https://youtu.be/Xng76FIkMiI,ok,finalizado,2390P019054,,https://youtu.be/kghbcX1lo6Y,https://youtu.be/0tMh4Wab1Us,ok/ok,Xng76FIkMiI
MEC400,Mecânica dos Sólidos e dos Fluídos,Janaina da Costa Pereira Torres de Oliveira,,2025,3,0,0,Distribuição de Tensões Normais em Vigas sujeitas a cargas transversais.,"Nesta videoaula a professora Janaina da Costa explora a distribuição de tensões normais em vigas sujeitas a cargas transversais, detalhando como essas tensões variam ao longo da seção transversal sob diferentes condições de flexão. São abordados três tipos de flexão: pura, simples e composta, com ênfase na flexão pura, onde o momento fletor é o único esforço atuante. A explicação inclui a análise das deformações nas fibras das vigas, mostrando que a linha neutra coincide com o centroide da seção no regime elástico. A equação da flexão é apresentada como base para o cálculo das tensões, destacando a importância desse conhecimento para o dimensionamento seguro de vigas em projetos de engenharia.",https://youtu.be/Raf8ORAiotA,ok,finalizado,2390P019055,,https://youtu.be/FxIyJQ8BapM,https://youtu.be/hNre8uFa1tQ,ok/ok,Raf8ORAiotA
MEC400,Mecânica dos Sólidos e dos Fluídos,Janaina da Costa Pereira Torres de Oliveira,,2025,3,0,0,Estudo do Eixo Neutro e sua Localização.,"Nesta videoaula a professora Janaina da Costa explora o comportamento de vigas compostas por diferentes materiais, com foco na localização do eixo neutro, onde as tensões normais são nulas durante a flexão. A aula aborda as tensões e deformações nos regimes elástico e plástico, destacando como a redistribuição das tensões afeta a integridade estrutural das vigas. Também são discutidos aspectos práticos para o projeto de vigas, considerando concentrações de tensões e materiais elastoplásticos.",https://youtu.be/9aDSSEuwDGg,ok,finalizado,2390P019056,,https://youtu.be/KH52GZTFLzM,https://youtu.be/YHDdc4oHvwM,ok/ok,9aDSSEuwDGg
MEC400,Mecânica dos Sólidos e dos Fluídos,Janaina da Costa Pereira Torres de Oliveira,,2025,3,0,0,Flexão em Materiais Compostos,"Nesta videoaula a professora Janaina da Costa explora a análise de vigas formadas por diferentes materiais submetidos à flexão. O foco está na distribuição das tensões e deformações nas seções transversais, considerando as propriedades distintas dos materiais. A posição do eixo neutro, influenciada pelos módulos de elasticidade, é destacada como determinante na distribuição das tensões. A aula também aborda exemplos práticos, como vigas de concreto armado, enfatizando a importância de uma análise precisa para o dimensionamento seguro de estruturas compostas.",https://youtu.be/2fBMoopdUbc,ok,finalizado,2390P019057,10:54:00,https://youtu.be/0oflJWgyMyw,https://youtu.be/hF3vjMjvyeM,ok/ok,2fBMoopdUbc
MEC400,Mecânica dos Sólidos e dos Fluídos,Janaina da Costa Pereira Torres de Oliveira,,2025,3,0,0,Distribuição de Tensões de Cisalhamento em Vigas,"Nesta videoaula a professora Janaina da Costa aborda o tema distribuição de tensões de cisalhamento em vigas, com foco na compreensão dos conceitos fundamentais do cisalhamento transversal. Explica como essas tensões surgem, sua relação com a geometria da seção transversal e como se distribuem em diferentes tipos de vigas, como retangulares, circulares e perfis I. Também apresenta exemplos práticos e aplicações em engenharia estrutural, enfatizando a importância do correto dimensionamento para evitar falhas. A base teórica é sustentada por autores clássicos como Beer, Hibbeler e Popov.",https://youtu.be/5QNmPmQozhI,ok,finalizado,2390P019058,15:33:00,https://youtu.be/vrkunmCCtMU,https://youtu.be/SAg9lRM7NI0,ok/ok,5QNmPmQozhI
MEC400,Mecânica dos Sólidos e dos Fluídos,Janaina da Costa Pereira Torres de Oliveira,,2025,3,0,0,Fórmula do Cisalhamento em Vigas,"Nesta videoaula a professora Janaina da Costa explora a fórmula do cisalhamento em vigas, detalhando como forças transversais geram tensões internas ao longo da seção transversal. Apresenta a dedução da equação do cisalhamento e sua aplicação em diferentes tipos de seções, como retangulares, circulares e perfis I. Destaca a influência da geometria na distribuição das tensões e a importância disso no dimensionamento estrutural. A aula é fundamentada em autores clássicos como Beer, Hibbeler e Popov.",https://youtu.be/Dpb4tTLLWzM,ok,finalizado,2390P019059,,https://youtu.be/Ab82NPq5MqE,https://youtu.be/gIQkVe9ez3U,ok/ok,Dpb4tTLLWzM
MEC400,Mecânica dos Sólidos e dos Fluídos,Janaina da Costa Pereira Torres de Oliveira,,2025,3,0,0,Diagrama de Força Cortante e Momento Fletor,"Nesta videoaula a professora Janaina da Costa aborda a construção e interpretação dos diagramas de esforço cortante e momento fletor em vigas. Explica conceitos fundamentais, dedução das equações e etapas para traçar os diagramas, utilizando exemplos com carga distribuída, carga pontual e viga em balanço. O conteúdo destaca a importância desses diagramas para o dimensionamento estrutural seguro e eficiente. A aula também explora aplicações práticas em pontes, edifícios e suportes mecânicos, com base em autores como Beer, Hibbeler, Gere e Popov.",https://youtu.be/YGM4lqtJtz8,ok,finalizado,2390P019060,,https://youtu.be/WpKwBNzKJU0,https://youtu.be/tMumPPjrD60,ok/ok,YGM4lqtJtz8
